#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1743518882577889792,-0.0017102116253227,0.00175014964770526,-0.0034824307076633,0.05732045578845879,-9.78987421694477,-0.08654592780523251
1743518882583630080,-0.00520086986944079,-0.00174050882924348,8.22767106001265e-06,0.05730902138064667,-9.786584204032954,-0.08640696575944028
1743518882589400064,-0.00694619910791516,4.82044697491801e-06,-0.0034824307076633,0.057287007728609354,-9.780250233736542,-0.08613943444756751
1743518882595190016,-0.00345554086379707,4.82044697491801e-06,8.22767106001265e-06,0.05726491766870579,-9.773894278666571,-0.08587097455298341
1743518882601020160,-0.00345554086379707,4.82044697491801e-06,8.22767106001265e-06,0.05726946818072408,-9.775203593809211,-0.08592627680123742
1743518882606880000,-0.0017102116253227,-0.0052311671897769,8.22767106001265e-06,0.05729146288804676,-9.781532113158205,-0.08619357787851077
1743518882612770048,-0.00345554086379707,0.00175014964770526,-0.00522775994613767,0.05731357124692083,-9.787893333376159,-0.08646226015998355
1743518882618680064,-0.00694619910791516,4.82044697491801e-06,0.00175355689134449,0.06013293428839934,-9.788646352545905,-0.08649508999234319
1743518882624630016,-0.0017102116253227,-0.00174050882924348,8.22767106001265e-06,0.06638854114925141,-9.78252718812236,-0.08623891379556214
1743518882630609920,-0.00520086986944079,0.00175014964770526,8.22767106001265e-06,0.07267573185625138,-9.776377128734984,-0.08598144419435753
1743518882636620032,-0.0017102116253227,4.82044697491801e-06,8.22767106001265e-06,0.07528795735687187,-9.770105962167207,-0.08571752424548366
1743518882642649856,-0.00520086986944079,-0.0052311671897769,8.22767106001265e-06,0.06900060663453425,-9.763597334554591,-0.08544034131352944
1743518882648720128,3.51176349795423e-05,4.82044697491801e-06,-0.00173710158560425,0.06267124245792138,-9.757045214867066,-0.08516130618452884
1743518882654819840,-0.00520086986944079,-0.00348583795130253,8.22767106001265e-06,0.056279600278017754,-9.752265945531192,-0.08405519129482514
1743518882660950016,-0.0017102116253227,-0.00174050882924348,0.00175355689134449,0.04966011690264098,-9.758822334907219,-0.07774734098512148
1743518882666480128,3.51176349795423e-05,4.82044697491801e-06,-0.00173710158560425,0.04368839597028268,-9.764737136026463,-0.07205675765761278
1743518882672320000,-0.00520086986944079,-0.00174050882924348,-0.00173710158560425,0.03738223806913224,-9.77098318640865,-0.06604748203683253
1743518882678169856,-0.00694619910791516,4.82044697491801e-06,8.22767106001265e-06,0.04345640627743046,-9.771187554728533,-0.07207699698586316
1743518882684040192,-0.00869152881205082,4.82044697491801e-06,8.22767106001265e-06,0.049789974146737845,-9.771276074565073,-0.07835917217916762
1743518882689929984,-0.00345554086379707,-0.00174050882924348,-0.00173710158560425,0.05614489314447838,-9.771364892811363,-0.08466252525074851
1743518882695830016,-0.00345554086379707,4.82044697491801e-06,0.00175355689134449,0.057256180793047,-9.77138042449951,-0.0857647955417633
