#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1743278596795269888,0.0,0.0,0.0,0.15349444297951081,9.800152018715728,-0.45946190802257786
1743278596799810048,-0.00106529693584889,-0.00426118774339557,0.00106529693584889,0.152983739972115,9.8059944516806,-0.45393945512275596
1743278596804809984,0.0,-0.012783563695848,0.00213059387169778,0.152983739972115,9.824241904235787,-0.44785690774173986
1743278596809819904,-0.00213059387169778,-0.00852237548679113,-0.003195890923962,0.152983739972115,9.842525030334498,-0.44176246905600214
1743278596814820096,0.003195890923962,-0.00426118774339557,0.0,0.152983739972115,9.844179555494176,-0.439828246831894
1743278596819820032,0.00426118774339557,-0.00852237548679113,-0.00639178184792399,0.152983739972115,9.838097655797572,-0.439828246831894
1743278596824819968,0.003195890923962,-0.00745707890018821,-0.00745707890018821,0.152983739972115,9.8320154660862,-0.439828246831894
1743278596829819904,0.00106529693584889,-0.00106529693584889,-0.00532648479565978,0.152983739972115,9.82920551300049,-0.439828246831894
1743278596834830080,-0.00106529693584889,-0.003195890923962,-0.00213059387169778,0.152983739972115,9.82920551300049,-0.439828246831894
1743278596839830016,0.0,-0.00426118774339557,-0.003195890923962,0.152983739972115,9.82920551300049,-0.439828246831894
1743278596844829952,0.003195890923962,-0.00852237548679113,-0.003195890923962,0.152983739972115,9.831601905027243,-0.44222474343413115
1743278596849829888,-0.003195890923962,-0.00213059387169778,-0.00852237548679113,0.152983739972115,9.837683804723849,-0.44830690853706184
1743278596854830080,0.00213059387169778,-0.00106529693584889,-0.00532648479565978,0.152983739972115,9.84376599443522,-0.4543893636674162
1743278596859840000,0.0,-0.003195890923962,-0.00745707890018821,0.152983739972115,9.84832763671875,-0.458951205015182
1743278596864839936,-0.00213059387169778,0.0,-0.00532648479565978,0.152983739972115,9.84832763671875,-0.458951205015182
1743278596869839872,0.00106529693584889,-0.00426118774339557,-0.00852237548679113,0.152983739972115,9.84832763671875,-0.458951205015182
1743278596874840064,-0.00213059387169778,0.00213059387169778,0.0,0.152983739972115,9.847682924111814,-0.458951205015182
