#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1743277951291490048,0.0,0.0,0.0,0.1534216813819393,9.779719231659692,-0.4411420717438801
1743277951296489984,0.003195890923962,-0.00532648479565978,0.00106529693584889,0.152983739972115,9.783124969788595,-0.439828246831894
1743277951301490176,0.00106529693584889,-0.00745707890018821,0.0,0.152983739972115,9.795290140385774,-0.439828246831894
1743277951306489856,-0.00213059387169778,-0.00852237548679113,-0.00426118774339557,0.152983739972115,9.80745473091569,-0.439828246831894
1743277951311500032,0.0,-0.00532648479565978,-0.00426118774339557,0.152983739972115,9.81008243560791,-0.4446090588845719
1743277951316499968,0.00106529693584889,-0.00852237548679113,-0.00532648479565978,0.152983739972115,9.81008243560791,-0.45069122398750255
1743277951321500160,0.00106529693584889,-0.00639178184792399,-0.00532648479565978,0.152983739972115,9.81008243560791,-0.45677367911785693
1743277951326499840,-0.00213059387169778,-0.00213059387169778,0.00106529693584889,0.15688843839814112,9.81008243560791,-0.458951205015182
1743277951331500032,-0.00213059387169778,-0.003195890923962,-0.003195890923962,0.16297098577915722,9.81008243560791,-0.458951205015182
1743277951336499968,0.0,-0.00106529693584889,0.00106529693584889,0.16905324312835085,9.81008243560791,-0.458951205015182
1743277951341510144,0.0,-0.00532648479565978,-0.00213059387169778,0.16906542446489495,9.81008243560791,-0.4619924787056902
1743277951346509824,-0.00106529693584889,-0.00106529693584889,-0.00106529693584889,0.16298316711570132,9.81008243560791,-0.46807473605488414
1743277951351510016,0.0,-0.00426118774339557,-0.00426118774339557,0.15690061973468522,9.81008243560791,-0.4741572834359006
1743277951356509952,-0.00213059387169778,-0.00745707890018821,-0.00213059387169778,0.152983739972115,9.812247793851832,-0.4759088184529423
1743277951361510144,-0.00106529693584889,-0.00213059387169778,-0.003195890923962,0.152983739972115,9.818330286899185,-0.4698263633225876
1743277951366519808,-0.003195890923962,-0.00213059387169778,-0.00639178184792399,0.152983739972115,9.824424671145037,-0.46373201706786016
1743277951371520000,-0.00106529693584889,-0.00426118774339557,-0.00213059387169778,0.152983739972115,9.82920551300049,-0.46025286783446495
1743277951376519936,0.00213059387169778,0.0,-0.00745707890018821,0.152983739972115,9.82920551300049,-0.4663351251836589
1743277951381520128,0.003195890923962,-0.00639178184792399,-0.00745707890018821,0.152983739972115,9.82920551300049,-0.4724176725646753
1743277951386519808,0.00426118774339557,-0.003195890923962,-0.00532648479565978,0.15340950023014285,9.828779750088344,-0.47764840294044314
1743277951391529984,-0.00106529693584889,-0.00213059387169778,0.0,0.15950413651229367,9.822685075813261,-0.471553766658292
1743277951396529920,0.0,-0.00426118774339557,-0.00426118774339557,0.16558630161522433,9.816602872795139,-0.465471601555361
1743277951401530112,0.00213059387169778,-0.00532648479565978,-0.00106529693584889,0.17166875674557872,9.810520379747787,-0.45938914642500633
1743277951406529792,0.003195890923962,-0.00958767253905535,-0.00745707890018821,0.172106698155403,9.815726780090833,-0.4645955143124336
