1743277951.29149,0,0,0
1743277951.29649,0.003195890923962,-0.00532648479565978,0.00106529693584889
1743277951.30149,0.00106529693584889,-0.00745707890018821,0
1743277951.30649,-0.00213059387169778,-0.00852237548679113,-0.00426118774339557
1743277951.3115,0,-0.00532648479565978,-0.00426118774339557
1743277951.3165,0.00106529693584889,-0.00852237548679113,-0.00532648479565978
1743277951.3215,0.00106529693584889,-0.00639178184792399,-0.00532648479565978
1743277951.3265,-0.00213059387169778,-0.00213059387169778,0.00106529693584889
1743277951.3315,-0.00213059387169778,-0.003195890923962,-0.003195890923962
1743277951.3365,0,-0.00106529693584889,0.00106529693584889
1743277951.34151,0,-0.00532648479565978,-0.00213059387169778
1743277951.34651,-0.00106529693584889,-0.00106529693584889,-0.00106529693584889
1743277951.35151,0,-0.00426118774339557,-0.00426118774339557
1743277951.35651,-0.00213059387169778,-0.00745707890018821,-0.00213059387169778
1743277951.36151,-0.00106529693584889,-0.00213059387169778,-0.003195890923962
1743277951.36652,-0.003195890923962,-0.00213059387169778,-0.00639178184792399
1743277951.37152,-0.00106529693584889,-0.00426118774339557,-0.00213059387169778
1743277951.37652,0.00213059387169778,0,-0.00745707890018821
1743277951.38152,0.003195890923962,-0.00639178184792399,-0.00745707890018821
1743277951.38652,0.00426118774339557,-0.003195890923962,-0.00532648479565978
1743277951.39153,-0.00106529693584889,-0.00213059387169778,0
1743277951.39653,0,-0.00426118774339557,-0.00426118774339557
1743277951.40153,0.00213059387169778,-0.00532648479565978,-0.00106529693584889
1743277951.40653,0.003195890923962,-0.00958767253905535,-0.00745707890018821
1743277951.41153,0.00426118774339557,-0.00426118774339557,-0.00639178184792399
1743277951.41653,0.00426118774339557,-0.00745707890018821,0.00106529693584889
1743277951.42154,-0.00106529693584889,-0.00639178184792399,-0.00426118774339557
1743277951.42654,-0.00106529693584889,0.00106529693584889,-0.00213059387169778
1743277951.43154,0,-0.00852237548679113,-0.003195890923962
1743277951.43654,0,-0.00213059387169778,-0.00426118774339557
1743277951.44154,-0.00213059387169778,-0.00426118774339557,-0.00106529693584889
1743277951.44655,0,-0.00639178184792399,-0.00745707890018821
1743277951.45155,0.003195890923962,-0.00426118774339557,-0.00639178184792399
1743277951.45655,-0.00213059387169778,-0.00213059387169778,-0.00532648479565978
1743277951.46155,-0.00213059387169778,-0.00426118774339557,0.00106529693584889
1743277951.46655,0,-0.00958767253905535,-0.003195890923962
1743277951.47156,0,-0.00639178184792399,-0.00213059387169778
1743277951.47656,-0.00213059387169778,-0.003195890923962,-0.00639178184792399
1743277951.48156,0.00426118774339557,-0.00532648479565978,0.00106529693584889
1743277951.48656,-0.00213059387169778,-0.00852237548679113,-0.00639178184792399
1743277951.49156,0.003195890923962,-0.00852237548679113,0
1743277951.49656,-0.00213059387169778,-0.00532648479565978,0.00106529693584889
1743277951.50157,-0.00213059387169778,-0.00532648479565978,-0.00426118774339557
1743277951.50657,0.00106529693584889,-0.00852237548679113,-0.003195890923962
1743277951.51157,-0.00213059387169778,-0.003195890923962,-0.00426118774339557
1743277951.51657,-0.00106529693584889,-0.003195890923962,-0.00745707890018821
1743277951.52157,0.00106529693584889,-0.003195890923962,-0.00106529693584889
1743277951.52658,-0.00106529693584889,-0.00639178184792399,-0.00426118774339557
1743277951.53158,0.00106529693584889,-0.00745707890018821,-0.00213059387169778
1743277951.53658,0.00426118774339557,-0.00532648479565978,-0.00532648479565978
1743277951.54158,0.00213059387169778,-0.00213059387169778,-0.00639178184792399
1743277951.54658,-0.00106529693584889,-0.00745707890018821,-0.00426118774339557
1743277951.55159,-0.00213059387169778,0.00106529693584889,-0.00426118774339557
1743277951.55659,0.00213059387169778,-0.00426118774339557,-0.00213059387169778
1743277951.56159,0.00213059387169778,-0.00532648479565978,-0.00532648479565978
1743277951.56659,-0.00106529693584889,-0.003195890923962,-0.00639178184792399
1743277951.57159,0.00106529693584889,-0.00532648479565978,0
1743277951.5766,-0.00106529693584889,-0.003195890923962,-0.00426118774339557
1743277951.5816,-0.00106529693584889,-0.00852237548679113,-0.00106529693584889
1743277951.5866,-0.00106529693584889,-0.00426118774339557,-0.00426118774339557
1743277951.5916,0.003195890923962,-0.0106529695913196,-0.00106529693584889
1743277951.5966,0.00532648479565978,-0.00213059387169778,-0.003195890923962
1743277951.6016,0,-0.00639178184792399,-0.00106529693584889
1743277951.60661,-0.00106529693584889,0,-0.003195890923962
1743277951.61161,0,-0.00426118774339557,-0.003195890923962
1743277951.61661,-0.00106529693584889,-0.0106529695913196,-0.00213059387169778
1743277951.62161,-0.00106529693584889,-0.00639178184792399,-0.003195890923962
1743277951.62661,-0.003195890923962,-0.00426118774339557,-0.00532648479565978
1743277951.63162,0.00213059387169778,-0.00532648479565978,-0.003195890923962
1743277951.63662,0,-0.00426118774339557,0.00106529693584889
1743277951.64162,0,-0.00426118774339557,-0.00213059387169778
1743277951.64662,0.003195890923962,-0.00426118774339557,-0.00106529693584889
1743277951.65162,0.00106529693584889,-0.00745707890018821,-0.00426118774339557
1743277951.65663,0.00426118774339557,-0.003195890923962,0.00106529693584889
1743277951.66163,-0.003195890923962,-0.00639178184792399,-0.00639178184792399
1743277951.66663,-0.00106529693584889,-0.00532648479565978,-0.003195890923962
1743277951.67163,0.00213059387169778,-0.00639178184792399,-0.003195890923962
1743277951.67663,0,-0.00639178184792399,-0.00426118774339557
1743277951.68163,0,-0.003195890923962,-0.00639178184792399
1743277951.68664,0.00213059387169778,-0.003195890923962,-0.00213059387169778
1743277951.69164,0,-0.00745707890018821,-0.00213059387169778
1743277951.69664,0.00426118774339557,-0.0106529695913196,0
1743277951.70164,0.003195890923962,-0.00532648479565978,-0.003195890923962
1743277951.70664,0,-0.00532648479565978,-0.00426118774339557
1743277951.71165,0,-0.00639178184792399,-0.00639178184792399
1743277951.71665,-0.00106529693584889,-0.003195890923962,-0.00745707890018821
1743277951.72165,0.003195890923962,-0.00106529693584889,-0.00745707890018821
1743277951.72665,-0.00106529693584889,-0.00532648479565978,-0.00426118774339557
1743277951.73165,0.003195890923962,-0.00532648479565978,-0.00639178184792399
1743277951.73666,-0.003195890923962,-0.00426118774339557,-0.00532648479565978
1743277951.74166,-0.00106529693584889,-0.00639178184792399,-0.003195890923962
