#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1743283787381190144,0.0,0.0,0.0,0.0956148356199265,9.786616684666036,-0.44475501740033385
1743283787386200064,-0.00106529693584889,0.00426118774339557,0.00213059387169778,0.0956148356199265,9.804900114698356,-0.4508494560860716
1743283787391200000,0.00106529693584889,-0.00106529693584889,-0.00426118774339557,0.0956148356199265,9.823147870594124,-0.4569320034670877
1743283787396199936,0.00213059387169778,0.0,-0.003195890923962,0.0956148356199265,9.82920551300049,-0.458951205015182
1743283787401200128,0.00213059387169778,-0.003195890923962,0.00106529693584889,0.0956148356199265,9.82920551300049,-0.458951205015182
1743283787406199808,-0.00213059387169778,-0.003195890923962,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.458951205015182
1743283787411209984,0.0,-0.00106529693584889,-0.003195890923962,0.0956148356199265,9.83240471442519,-0.458951205015182
1743283787416209920,-0.00106529693584889,-0.00745707890018821,-0.003195890923962,0.0956148356199265,9.838486706364032,-0.458951205015182
1743283787421210112,-0.00213059387169778,-0.00213059387169778,-0.00426118774339557,0.0956148356199265,9.84456898832204,-0.458951205015182
1743283787426210048,0.00106529693584889,-0.00745707890018821,-0.00213059387169778,0.0932914250232339,9.846004328413494,-0.458951205015182
1743283787431209984,-0.00213059387169778,-0.00426118774339557,-0.00106529693584889,0.08720896752306699,9.839922138702123,-0.458951205015182
1743283787436219904,0.00639178184792399,-0.00852237548679113,-0.00106529693584889,0.08111461889389443,9.833828058385269,-0.458951205015182
1743283787441220096,0.00213059387169778,-0.00532648479565978,-0.00426118774339557,0.0764918699860573,9.82920551300049,-0.4574914748526484
1743283787446220032,0.0,-0.00213059387169778,-0.00426118774339557,0.0764918699860573,9.82920551300049,-0.4514092175034548
1743283787451219968,0.003195890923962,-0.003195890923962,-0.003195890923962,0.0764918699860573,9.82920551300049,-0.44532667012243865
1743283787456219904,-0.00213059387169778,-0.00213059387169778,-0.00426118774339557,0.07707569541748185,9.82920551300049,-0.43924442162793614
1743283787461230080,0.00213059387169778,-0.0106529695913196,-0.00639178184792399,0.08317033407419115,9.82920551300049,-0.433149785345785
1743283787466230016,-0.00106529693584889,-0.00532648479565978,-0.00426118774339557,0.08925250154682134,9.82920551300049,-0.42706762024285405
1743283787471229952,0.00213059387169778,-0.00745707890018821,-0.00745707890018821,0.09533495904698824,9.82920551300049,-0.42098516511249934
1743283787476229888,0.0,-0.00532648479565978,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.4323100419296093
1743283787481230080,-0.00106529693584889,-0.00213059387169778,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.44447513669164185
1743283787486240000,0.00213059387169778,-0.00213059387169778,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.45666401406311763
1743283787491239936,0.00213059387169778,-0.00532648479565978,-0.00106529693584889,0.0956148356199265,9.82920551300049,-0.458951205015182
1743283787496239872,0.00106529693584889,-0.00213059387169778,-0.00639178184792399,0.0956148356199265,9.82920551300049,-0.458951205015182
1743283787501240064,-0.00532648479565978,-0.00106529693584889,-0.00745707890018821,0.0956148356199265,9.82920551300049,-0.458951205015182
1743283787506240000,0.00213059387169778,-0.00745707890018821,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.45488821083622266
1743283787511249920,0.00213059387169778,-0.00532648479565978,-0.00532648479565978,0.0956148356199265,9.82920551300049,-0.4487935745540719
1743283787516249856,0.00106529693584889,-0.00639178184792399,-0.003195890923962,0.0956148356199265,9.82920551300049,-0.4427114094511412
1743283787521250048,0.00106529693584889,-0.00745707890018821,-0.00639178184792399,0.09881417790019487,9.82920551300049,-0.439828246831894
1743283787526249984,-0.003195890923962,-0.00852237548679113,-0.00745707890018821,0.10489643761912405,9.82920551300049,-0.439828246831894
1743283787531249920,0.00106529693584889,-0.00532648479565978,-0.00426118774339557,0.11097898736998872,9.82920551300049,-0.439828246831894
1743283787536259840,0.0,-0.00213059387169778,-0.00213059387169778,0.11240220950056098,9.82920551300049,-0.439828246831894
1743283787541260032,-0.00213059387169778,-0.00532648479565978,-0.00426118774339557,0.10631975200039398,9.82920551300049,-0.439828246831894
1743283787546260224,0.00213059387169778,-0.00532648479565978,-0.00639178184792399,0.10023729450022698,9.82920551300049,-0.439828246831894
1743283787551259904,-0.00213059387169778,-0.00213059387169778,-0.00639178184792399,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787556260096,0.00106529693584889,-0.003195890923962,-0.00532648479565978,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787561270016,0.00213059387169778,-0.00852237548679113,-0.00532648479565978,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787566270208,-0.00213059387169778,-0.003195890923962,-0.003195890923962,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787571269888,-0.00213059387169778,-0.00426118774339557,-0.003195890923962,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787576270080,-0.00106529693584889,-0.003195890923962,-0.00745707890018821,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787581270016,0.00426118774339557,-0.00958767253905535,-0.00426118774339557,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787586280192,-0.00213059387169778,-0.00852237548679113,-0.00213059387169778,0.089799985345509,9.82920551300049,-0.439828246831894
1743283787591279872,0.003195890923962,-0.00852237548679113,-0.00745707890018821,0.08371772562657989,9.82920551300049,-0.439828246831894
1743283787596280064,0.00426118774339557,-0.00532648479565978,-0.00426118774339557,0.07763517587571532,9.82920551300049,-0.439828246831894
1743283787601280000,0.0,-0.00532648479565978,-0.00532648479565978,0.08143074890892313,9.82920551300049,-0.439828246831894
1743283787606280192,0.003195890923962,-0.00852237548679113,0.0,0.08751320640909004,9.82920551300049,-0.439828246831894
1743283787611289856,-0.00213059387169778,-0.00639178184792399,-0.003195890923962,0.0936075550382626,9.82920551300049,-0.439828246831894
1743283787616290048,0.00213059387169778,-0.003195890923962,-0.00639178184792399,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787621289984,-0.00213059387169778,-0.00852237548679113,-0.003195890923962,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787626290176,0.00213059387169778,-0.00745707890018821,-0.00532648479565978,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787631289856,-0.00106529693584889,-0.003195890923962,-0.00213059387169778,0.09242772301887109,9.82920551300049,-0.4430153581912047
1743283787636290048,0.00426118774339557,-0.00852237548679113,-0.00532648479565978,0.08634526551870418,9.82920551300049,-0.44909781332155907
1743283787641299968,0.0,-0.003195890923962,-0.00532648479565978,0.0802509168895316,9.82920551300049,-0.45519215957628617
1743283787646300160,0.0,-0.0106529695913196,-0.00639178184792399,0.07881531582117918,9.826882053586653,-0.45662776008530787
1743283787651299840,0.00426118774339557,-0.00639178184792399,-0.00106529693584889,0.08489757554010827,9.820799758321694,-0.45054550273611427
1743283787656300032,0.00213059387169778,-0.00639178184792399,-0.00745707890018821,0.09098012529097285,9.814717173023105,-0.4444629553550981
1743283787661299968,0.00213059387169778,-0.00639178184792399,0.00106529693584889,0.09416728622995105,9.811529993457675,-0.439828246831894
1743283787666310144,-0.003195890923962,-0.00532648479565978,0.0,0.08807255513779635,9.817624760168744,-0.439828246831894
1743283787671309824,0.00213059387169778,-0.00745707890018821,-0.00213059387169778,0.08199029541886727,9.823707055433703,-0.439828246831894
1743283787676310016,0.0,-0.00639178184792399,-0.00213059387169778,0.07707598544501858,9.82920551300049,-0.4404123620632755
1743283787681309952,0.00213059387169778,-0.00532648479565978,-0.003195890923962,0.08315815291764876,9.82920551300049,-0.4464945271662062
1743283787686320128,0.00213059387169778,-0.00852237548679113,0.0,0.08925279157435806,9.82920551300049,-0.452589163448357
1743283787691320064,0.00106529693584889,-0.00639178184792399,-0.00745707890018821,0.09533495904698824,9.82920551300049,-0.45867132855128767
1743283787696320000,0.00213059387169778,-0.00958767253905535,-0.00106529693584889,0.0898121666867991,9.82920551300049,-0.458951205015182
1743283787701319936,-0.003195890923962,-0.00745707890018821,0.0,0.08372990696787001,9.82920551300049,-0.458951205015182
1743283787706320128,0.00426118774339557,-0.00639178184792399,-0.00426118774339557,0.07764735721700544,9.82920551300049,-0.458951205015182
1743283787711319808,-0.003195890923962,-0.00426118774339557,-0.00958767253905535,0.08141543148813432,9.82920551300049,-0.46387476459896926
1743283787716329984,-0.00213059387169778,-0.00213059387169778,-0.003195890923962,0.08750619038638867,9.82920551300049,-0.46996552112417705
1743283787721329920,-0.00106529693584889,-0.00639178184792399,-0.003195890923962,0.09358448603953858,9.82920551300049,-0.47604381440913623
1743283787726330112,0.00426118774339557,-0.00852237548679113,-0.003195890923962,0.0956148356199265,9.82920551300049,-0.4699724142693604
1743283787731329792,-0.00213059387169778,-0.00213059387169778,-0.003195890923962,0.0956148356199265,9.82920551300049,-0.4578078995709728
1743283787736329984,0.00213059387169778,-0.003195890923962,-0.00106529693584889,0.0956148356199265,9.82920551300049,-0.44564280480894025
1743283787741339904,0.00106529693584889,-0.00958767253905535,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787746340096,0.00106529693584889,-0.00852237548679113,-0.00532648479565978,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787751340032,0.003195890923962,-0.00532648479565978,-0.00426118774339557,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787756339968,0.0,-0.00852237548679113,-0.00106529693584889,0.0956148356199265,9.82920551300049,-0.442139510425224
1743283787761339904,-0.003195890923962,-0.00426118774339557,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.44822176777441763
1743283787766350080,-0.00213059387169778,-0.00532648479565978,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.45431649649197786
1743283787771350016,0.0,-0.00426118774339557,-0.00532648479565978,0.09416730818413911,9.82920551300049,-0.457503678143372
1743283787776349952,0.00106529693584889,-0.003195890923962,-0.003195890923962,0.0880848506839722,9.82920551300049,-0.4514212230130176
1743283787781349888,0.00106529693584889,-0.00745707890018821,-0.00426118774339557,0.08200268321134202,9.82920551300049,-0.445339057910087
1743283787786350080,0.003195890923962,-0.0138488598167896,-0.00426118774339557,0.0764918699860573,9.82977714077749,-0.44039989955399883
1743283787791360000,-0.00106529693584889,-0.003195890923962,-0.00106529693584889,0.0764918699860573,9.835871313521322,-0.44649433823973655
1743283787796359936,0.0,-0.00426118774339557,-0.00213059387169778,0.0764918699860573,9.84195359547933,-0.45257688562075266
1743283787801359872,0.0,-0.00958767253905535,-0.00213059387169778,0.0764918699860573,9.848035587418172,-0.4586591429699463
1743283787806360064,-0.00532648479565978,0.0,-0.00426118774339557,0.0764918699860573,9.84832763671875,-0.4531608075005184
1743283787811360000,0.003195890923962,-0.00745707890018821,0.0,0.0764918699860573,9.84832763671875,-0.4470786423975877
1743283787816369920,-0.00213059387169778,-0.00852237548679113,-0.00426118774339557,0.0764918699860573,9.84832763671875,-0.4409840061154369
1743283787821369856,0.00213059387169778,-0.00532648479565978,-0.003195890923962,0.08140583165524888,9.84832763671875,-0.439828246831894
1743283787826370048,0.0,-0.003195890923962,-0.00213059387169778,0.08747292244332647,9.84832763671875,-0.439828246831894
1743283787831370240,0.003195890923962,-0.00532648479565978,-0.00213059387169778,0.09354001323140407,9.84832763671875,-0.439828246831894
1743283787836369920,-0.00213059387169778,-0.00106529693584889,-0.00213059387169778,0.0956148356199265,9.844328209878865,-0.439828246831894
1743283787841420032,-0.00106529693584889,-0.00639178184792399,-0.00426118774339557,0.0956148356199265,9.838189224452703,-0.439828246831894
1743283787846419968,0.00106529693584889,-0.00958767253905535,-0.00426118774339557,0.0956148356199265,9.832110814445741,-0.439828246831894
1743283787851419904,-0.00213059387169778,-0.00639178184792399,-0.00213059387169778,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787856430080,0.00426118774339557,-0.003195890923962,-0.00426118774339557,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787861430016,0.0,-0.00213059387169778,-0.00426118774339557,0.0956148356199265,9.82920551300049,-0.439828246831894
1743283787866429952,-0.00213059387169778,-0.00106529693584889,-0.00213059387169778,0.09330357112609473,9.831516675737634,-0.439828246831894
1743283787871429888,0.00213059387169778,-0.00213059387169778,-0.00213059387169778,0.08722131140716563,9.837598667676476,-0.439828246831894
1743283787876430080,-0.00213059387169778,-0.0117182666435838,-0.003195890923962,0.08113876165630106,9.843680949634484,-0.439828246831894
1743283787881430016,0.0,-0.00106529693584889,-0.00426118774339557,0.07792721626530229,9.84832763671875,-0.439828246831894
1743283787886439936,-0.00532648479565978,-0.00426118774339557,-0.00213059387169778,0.08402185492201159,9.84832763671875,-0.439828246831894
1743283787891439872,0.00213059387169778,-0.00106529693584889,-0.003195890923962,0.09010402239464177,9.84832763671875,-0.439828246831894
1743283787896440064,0.00106529693584889,-0.00213059387169778,-0.003195890923962,0.09504318267509748,9.84775600894175,-0.44039989955399883
1743283787901440000,0.00213059387169778,-0.003195890923962,-0.003195890923962,0.08896092295616839,9.841674017002909,-0.44648215690319243
1743283787906439936,0.0,-0.00958767253905535,-0.00426118774339557,0.0828783732053038,9.835591735044899,-0.4525647042842086
1743283787911449856,0.00426118774339557,-0.00852237548679113,-0.003195890923962,0.0767839321450846,9.829497562301068,-0.4586591429699463
1743283787916450048,-0.00106529693584889,-0.00426118774339557,-0.003195890923962,0.0764918699860573,9.82920551300049,-0.4473702343436209
1743283787921449984,0.0,0.0,-0.00532648479565978,0.0764918699860573,9.82920551300049,-0.43520571964523336
1743283787926449920,0.0,-0.00426118774339557,-0.00213059387169778,0.0764918699860573,9.82920551300049,-0.4230406248832008
1743283787931449856,-0.003195890923962,-0.00532648479565978,-0.00213059387169778,0.08140638659583835,9.82920551300049,-0.42561980334362026
1743283787936460032,-0.00213059387169778,-0.00213059387169778,-0.00213059387169778,0.08750102525254765,9.82920551300049,-0.4317144396257714
1743283787941459968,0.00213059387169778,-0.00426118774339557,-0.00213059387169778,0.09358319272517782,9.82920551300049,-0.43779660472870235
1743283787946459904,0.00106529693584889,-0.00213059387169778,-0.00106529693584889,0.0956148356199265,9.833256210697778,-0.439828246831894
1743283787951459840,-0.00106529693584889,-0.00532648479565978,-0.00106529693584889,0.0956148356199265,9.83933820263662,-0.439828246831894
1743283787956460032,0.0,-0.00106529693584889,-0.00532648479565978,0.0956148356199265,9.845420484594628,-0.439828246831894
1743283787961469952,0.0,-0.00745707890018821,-0.00532648479565978,0.0956148356199265,9.845140664434835,-0.4430153581912047
1743283787966469888,0.00213059387169778,-0.00639178184792399,-0.00106529693584889,0.0956148356199265,9.839058474723462,-0.44909781332155907
1743283787971470080,0.00213059387169778,-0.00639178184792399,-0.003195890923962,0.0956148356199265,9.832976285012089,-0.45518026845191345
1743283787976470016,0.00426118774339557,-0.0106529695913196,-0.00106529693584889,0.0956148356199265,9.831516675737634,-0.456639941421852
1743283787981470208,-0.003195890923962,-0.003195890923962,-0.00532648479565978,0.0956148356199265,9.837598957695642,-0.45055739404083583
