#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1743528214376199936,-0.00345554086379707,4.82044697491801e-06,8.22767106001265e-06,0.0773881673812866,-9.81168365478516,-0.10728594660759
1743528214381200128,-0.00520086986944079,4.82044697491801e-06,8.22767106001265e-06,0.0773864112148205,-9.811689078033842,-0.10698493908621214
1743528214386200064,-0.00345554086379707,0.00349547900259495,8.22767106001265e-06,0.0773498386557734,-9.811802018399387,-0.10071639019761724
1743528214391200000,-0.00345554086379707,-0.00348583795130253,-0.00173710158560425,0.07731326435276754,-9.811914964150482,-0.09444754239390679
1743528214396199936,-0.0017102116253227,4.82044697491801e-06,8.22767106001265e-06,0.07727669179372045,-9.812027904516025,-0.0881789935053119
1743528214401210112,-0.00345554086379707,4.82044697491801e-06,8.22767106001265e-06,0.07730527204100641,-9.811939645349593,-0.09307765747710424
1743528214406210048,-0.0017102116253227,0.00175014964770526,-0.00173710158560425,0.0773418214214285,-9.811826776562368,-0.0993422335415959
1743528214411209984,-0.0017102116253227,0.00175014964770526,8.22767106001265e-06,0.07737837254470407,-9.81171390239301,-0.10560710833175942
1743528214416209920,-0.00345554086379707,0.00175014964770526,-0.00173710158560425,0.0773881673812866,-9.81168365478516,-0.10728594660759
1743528214421210112,-0.0017102116253227,4.82044697491801e-06,0.00175355689134449,0.0773881673812866,-9.81168365478516,-0.10728594660759
1743528214426210048,-0.0017102116253227,0.00175014964770526,-0.0034824307076633,0.0773881673812866,-9.81168365478516,-0.10728594660759
1743528214431209984,-0.0017102116253227,4.82044697491801e-06,8.22767106001265e-06,0.07737552398766136,-9.80804617102397,-0.1071323082485502
1743528214436219904,3.51176349795423e-05,4.82044697491801e-06,0.00175355689134449,0.07735345423934378,-9.801696740364896,-0.10686412392902013
1743528214441220096,-0.0017102116253227,0.00175014964770526,-0.00173710158560425,0.07733142755292507,-9.795359698544022,-0.10659646288351568
1743528214446220032,-0.00520086986944079,0.00349547900259495,-0.00173710158560425,0.07730333287827076,-9.79171893273937,-0.10382206390054054
1743528214451219968,-0.0017102116253227,4.82044697491801e-06,8.22767106001265e-06,0.0772667864706607,-9.79183180690873,-0.09755718911037704
1743528214456219904,-0.00345554086379707,4.82044697491801e-06,8.22767106001265e-06,0.07723024180567925,-9.791944675695953,-0.09129261304588542
1743528214461220096,-0.00520086986944079,-0.00348583795130253,8.22767106001265e-06,0.07880872462390229,-9.793652345631617,-0.08829883851046134
1743528214466219776,-0.00520086986944079,-0.00174050882924348,0.00175355689134449,0.08503142555029879,-9.79994604273434,-0.09471181621461511
1743528214471389952,-0.00345554086379707,0.00175014964770526,-0.00173710158560425,0.09146599088284887,-9.80645402145126,-0.10134313668166839
1743528214476579840,-0.0017102116253227,0.00175014964770526,8.22767106001265e-06,0.09663053351964318,-9.81229943404337,-0.10731895126798097
1743528214481810176,-0.00520086986944079,4.82044697491801e-06,-0.0034824307076633,0.09036400264900396,-9.812098897388816,-0.10730820286408262
1743528214487059968,3.51176349795423e-05,-0.00174050882924348,-0.0034824307076633,0.08407376197017478,-9.811897601991394,-0.10729741379293152
1743528214492350208,-0.00345554086379707,4.82044697491801e-06,-0.00173710158560425,0.07773553035428643,-9.811694770825271,-0.10728654240734112
1743528214497659904,-0.00520086986944079,-0.00174050882924348,0.00175355689134449,0.08329593998708323,-9.81187271073632,-0.10729607966644146
1743528214503000064,-0.0017102116253227,4.82044697491801e-06,8.22767106001265e-06,0.0895805417835512,-9.812073825682608,-0.1073068590657364
1743528214508379904,3.51176349795423e-05,4.82044697491801e-06,-0.00173710158560425,0.0959120017146745,-9.812276440146533,-0.1073177188364789
1743528214513789952,-0.00345554086379707,4.82044697491801e-06,-0.0034824307076633,0.09233976851327243,-9.812162124313694,-0.10731159171350443
1743528214519220224,-0.00345554086379707,-0.00174050882924348,8.22767106001265e-06,0.08606060882485192,-9.811961183521522,-0.10730082164855675
